,loss,val_loss,ssim,val_ssim
0,-0.24502405689822304,-0.17809657752513885,0.2451147586107254,0.17809657752513885
1,-0.245181014140447,-0.17814461886882782,0.24528296291828156,0.17814461886882782
2,-0.24651106345800705,-0.17732657492160797,0.2464168220758438,0.17732657492160797
3,-0.2475776265800735,-0.1822580248117447,0.24720416963100433,0.1822580248117447
4,-0.25358552145369256,-0.18851691484451294,0.25344181060791016,0.18851691484451294
5,-0.3197990847222599,-0.2158232033252716,0.3176504969596863,0.2158232033252716
6,-0.38288296004872263,-0.22927992045879364,0.3857264816761017,0.22927992045879364
7,-0.3981698442388464,-0.23630370199680328,0.3996409475803375,0.23630370199680328
8,-0.39961987218739076,-0.22995808720588684,0.40161219239234924,0.22995808720588684
9,-0.41066961487134296,-0.2490270733833313,0.41376662254333496,0.2490270733833313
10,-0.41585440032276105,-0.2609604597091675,0.41767647862434387,0.2609604597091675
11,-0.43627848595748714,-0.28053173422813416,0.4391056299209595,0.28053173422813416
12,-0.46542183410974197,-0.3027559220790863,0.46687743067741394,0.3027559220790863
13,-0.4888114524476322,-0.35442474484443665,0.4892723858356476,0.35442474484443665
14,-0.5206786040906553,-0.4182256758213043,0.5226950645446777,0.4182256758213043
15,-0.538872852737521,-0.36805492639541626,0.5402142405509949,0.36805492639541626
16,-0.5490151364126323,-0.44480064511299133,0.5499978065490723,0.44480064511299133
17,-0.5718908162764561,-0.43883663415908813,0.5726903080940247,0.43883663415908813
18,-0.5805608490366995,-0.450035035610199,0.5815291404724121,0.450035035610199
19,-0.5874345854476646,-0.43390902876853943,0.5881012678146362,0.43390902876853943
20,-0.5899001485035743,-0.47607672214508057,0.5906723737716675,0.47607672214508057
21,-0.6005415327755022,-0.4679888188838959,0.60079425573349,0.4679888188838959
22,-0.6015097417949159,-0.4449029564857483,0.6016056537628174,0.4449029564857483
23,-0.6051410914939127,-0.46686261892318726,0.6060137748718262,0.46686261892318726
24,-0.5976063101379959,-0.4809476435184479,0.598211944103241,0.4809476435184479
25,-0.6115083657665017,-0.48382827639579773,0.612061619758606,0.48382827639579773
26,-0.6085615732051708,-0.485801100730896,0.608600914478302,0.485801100730896
27,-0.6143074867166118,-0.4887787103652954,0.6142197847366333,0.4887787103652954
28,-0.6070433869773959,-0.48271793127059937,0.6073164939880371,0.48271793127059937
29,-0.6144794152106767,-0.46120500564575195,0.6146553754806519,0.46120500564575195
30,-0.6061077456415436,-0.49170196056365967,0.607437014579773,0.49170196056365967
31,-0.6256791264922531,-0.4849994480609894,0.6258621215820312,0.4849994480609894
32,-0.6189467818648727,-0.4830288290977478,0.6197707056999207,0.4830288290977478
33,-0.6276677309730907,-0.5052134394645691,0.6283166408538818,0.5052134394645691
34,-0.6315765601617319,-0.4878794848918915,0.6318057179450989,0.4878794848918915
35,-0.6308196017771591,-0.486012727022171,0.6313782334327698,0.486012727022171
36,-0.6373554821367617,-0.5023601055145264,0.6370237469673157,0.5023601055145264
37,-0.6435984402527044,-0.5081555843353271,0.6444437503814697,0.5081555843353271
38,-0.6457340297875581,-0.5141583681106567,0.6454788446426392,0.5141583681106567
39,-0.6547087210196035,-0.5176334381103516,0.6549233198165894,0.5176334381103516
40,-0.6579256513972341,-0.5109018683433533,0.6580765843391418,0.5109018683433533
41,-0.660574162447894,-0.5251755714416504,0.6604288816452026,0.5251755714416504
42,-0.666732382627181,-0.5279309749603271,0.6668110489845276,0.5279309749603271
43,-0.6657881663169389,-0.5203247666358948,0.6654914617538452,0.5203247666358948
44,-0.6674663181658145,-0.5270130634307861,0.6675186157226562,0.5270130634307861
45,-0.6700996837498229,-0.521136999130249,0.6703645586967468,0.521136999130249
46,-0.6728266735135773,-0.5358266234397888,0.672961413860321,0.5358266234397888
47,-0.6719931481797018,-0.5283352136611938,0.6723236441612244,0.5283352136611938
48,-0.676958797890463,-0.5309802293777466,0.6771082282066345,0.5309802293777466
49,-0.6819932887583603,-0.53987056016922,0.6822988390922546,0.53987056016922
50,-0.6844083085472201,-0.5351521372795105,0.6849810481071472,0.5351521372795105
51,-0.6806152404090504,-0.5444036722183228,0.6806343793869019,0.5444036722183228
52,-0.6875817216472861,-0.545525312423706,0.6877208352088928,0.545525312423706
53,-0.6909408738583694,-0.5431503653526306,0.6906427145004272,0.5431503653526306
54,-0.692897340397776,-0.5452180504798889,0.6930245161056519,0.5452180504798889
55,-0.6941376034124398,-0.5434995889663696,0.6940518617630005,0.5434995889663696
56,-0.6957239913351742,-0.5471290946006775,0.6949805021286011,0.5471290946006775
57,-0.6961654601273713,-0.5479671955108643,0.6961094737052917,0.5479671955108643
58,-0.6965122826305437,-0.5500314235687256,0.697266697883606,0.5500314235687256
59,-0.6990445248874617,-0.5481094121932983,0.699208676815033,0.5481094121932983
60,-0.6997067575101499,-0.5499345660209656,0.7000494003295898,0.5499345660209656
