,loss,val_loss,ssim,val_ssim
0,-0.5940289578320067,-0.5260107517242432,0.5948724150657654,0.5260107517242432
1,-0.6132806480666737,-0.5512221455574036,0.6140017509460449,0.5512221455574036
2,-0.6391655751216558,-0.5701568722724915,0.6399189233779907,0.5701568722724915
3,-0.6521349232873799,-0.5851786136627197,0.652403712272644,0.5851786136627197
4,-0.6631360605910972,-0.6002268195152283,0.6630942225456238,0.6002268195152283
5,-0.6772929783220645,-0.6207034587860107,0.6773194670677185,0.6207034587860107
6,-0.6891992151001354,-0.6258761882781982,0.6890844702720642,0.6258761882781982
7,-0.6979867941067542,-0.6265537738800049,0.6980106830596924,0.6265537738800049
8,-0.7022440565956963,-0.6357576847076416,0.7026557326316833,0.6357576847076416
9,-0.7083982280742975,-0.6342575550079346,0.7083292007446289,0.6342575550079346
10,-0.7077992941126411,-0.6339308023452759,0.7080176472663879,0.6339308023452759
11,-0.7144517515912469,-0.6376981735229492,0.7140001654624939,0.6376981735229492
12,-0.7171530252621497,-0.6425418853759766,0.7170084118843079,0.6425418853759766
13,-0.7171755418365384,-0.646648108959198,0.7173396944999695,0.646648108959198
14,-0.7207204132904241,-0.6421555280685425,0.7207637429237366,0.6421555280685425
15,-0.7199976054238685,-0.6352332830429077,0.7199648022651672,0.6352332830429077
16,-0.7174072552610327,-0.637006938457489,0.7173848748207092,0.637006938457489
17,-0.7205811348962196,-0.6512187719345093,0.7205134630203247,0.6512187719345093
18,-0.7241279033967006,-0.6496387124061584,0.7248303294181824,0.6496387124061584
19,-0.7249202249962606,-0.6486760377883911,0.7252211570739746,0.6486760377883911
20,-0.7249186899926927,-0.6523765325546265,0.7249552607536316,0.6523765325546265
21,-0.71839165834733,-0.6514779925346375,0.7190200090408325,0.6514779925346375
22,-0.7271790357283604,-0.6482349038124084,0.7276061773300171,0.6482349038124084
23,-0.726710319519043,-0.6426571607589722,0.7264775037765503,0.6426571607589722
24,-0.7236410982814836,-0.6528854966163635,0.7238597869873047,0.6528854966163635
25,-0.7291671361452268,-0.6626250147819519,0.7292547821998596,0.6626250147819519
26,-0.7258983394246042,-0.6567789912223816,0.7262172698974609,0.6567789912223816
27,-0.730172214684663,-0.6542952060699463,0.7297927141189575,0.6542952060699463
28,-0.7253546758934304,-0.6403785347938538,0.7255975604057312,0.6403785347938538
29,-0.7297460039456686,-0.6594188213348389,0.7293668389320374,0.6594188213348389
30,-0.7235544831664474,-0.6650815010070801,0.7238790988922119,0.6650815010070801
31,-0.7294267695627095,-0.6663098335266113,0.7289919853210449,0.6663098335266113
32,-0.7364799623136167,-0.6681573390960693,0.7358166575431824,0.6681573390960693
33,-0.7411866747302773,-0.6636409759521484,0.7412659525871277,0.6636409759521484
34,-0.7329242641543164,-0.6694642305374146,0.7332139611244202,0.6694642305374146
35,-0.7426051328211655,-0.6742451190948486,0.7423843145370483,0.6742451190948486
36,-0.7475246117438799,-0.6650625467300415,0.7472403645515442,0.6650625467300415
37,-0.7419929909117428,-0.6768550872802734,0.7420607805252075,0.6768550872802734
38,-0.745156333770281,-0.6730048656463623,0.7454182505607605,0.6730048656463623
39,-0.7499812370465125,-0.67071533203125,0.7497603297233582,0.67071533203125
40,-0.7511441251378,-0.6760140061378479,0.7507721781730652,0.6760140061378479
41,-0.7562095647976722,-0.6788150072097778,0.7560908794403076,0.6788150072097778
42,-0.756762111628497,-0.6743961572647095,0.7566344141960144,0.6743961572647095
43,-0.7589535374700287,-0.6807241439819336,0.7588825225830078,0.6807241439819336
44,-0.761329037171823,-0.6810943484306335,0.7608566880226135,0.6810943484306335
45,-0.7620224761374202,-0.6871745586395264,0.7618443369865417,0.6871745586395264
46,-0.7651954271175243,-0.676332950592041,0.7649289965629578,0.676332950592041
47,-0.7673003187885991,-0.6810188293457031,0.7667161226272583,0.6810188293457031
48,-0.7714738632425849,-0.690077543258667,0.7710949182510376,0.690077543258667
49,-0.7727370512338332,-0.6857076287269592,0.7720608711242676,0.6857076287269592
50,-0.773555353835777,-0.6946885585784912,0.7731351256370544,0.6946885585784912
51,-0.7748016509008996,-0.6965286731719971,0.774203896522522,0.6965286731719971
52,-0.7780429772388788,-0.688643753528595,0.7780098915100098,0.688643753528595
53,-0.7800914961614727,-0.7006260752677917,0.7794972658157349,0.7006260752677917
54,-0.7833697177745678,-0.6944100260734558,0.7832227349281311,0.6944100260734558
55,-0.7843310958073463,-0.7009004354476929,0.7840964794158936,0.7009004354476929
56,-0.7865137406337408,-0.7007461786270142,0.7863370180130005,0.7007461786270142
57,-0.7885963313373519,-0.7021674513816833,0.7883305549621582,0.7021674513816833
58,-0.7892366927347065,-0.7013794183731079,0.7888723015785217,0.7013794183731079
59,-0.7918020560417647,-0.7024632692337036,0.7915509343147278,0.7024632692337036
60,-0.7898133713522075,-0.7045344114303589,0.7897390723228455,0.7045344114303589
