,loss,ssim_metric,val_loss,val_ssim_metric
89,-0.7789297723770141,0.7791703343391418,-0.6872579455375671,0.6872579455375671
90,-0.7805386471748352,0.7810913920402527,-0.6665061116218567,0.6665061116218567
91,-0.7850179100036621,0.7854204177856445,-0.6644518375396729,0.6644518375396729
92,-0.7831241202354431,0.7832673788070679,-0.6760069727897644,0.6760069727897644
93,-0.7803862309455871,0.7813144326210022,-0.6598544716835022,0.6598544716835022
94,-0.7740664315223694,0.7746630311012268,-0.655034601688385,0.655034601688385
95,-0.7744669127464294,0.7750323414802551,-0.6596067547798157,0.6596067547798157
96,-0.7686912536621093,0.7692579627037048,-0.6820533275604248,0.6820533275604248
97,-0.7675888800621032,0.7681487798690796,-0.6631690263748169,0.6631690263748169
98,-0.7728283619880676,0.7731055617332458,-0.6454516053199768,0.6454516053199768
99,-0.771553852558136,0.7721301317214966,-0.6729424595832825,0.6729424595832825
100,-0.7793299961090088,0.7802320122718811,-0.6663969159126282,0.6663969159126282
101,-0.7856401753425598,0.7860479950904846,-0.6857354044914246,0.6857354044914246
102,-0.7861021780967712,0.786693811416626,-0.68979811668396,0.68979811668396
103,-0.7860080671310424,0.7867720723152161,-0.6820852160453796,0.6820852160453796
104,-0.7875936937332153,0.7881882786750793,-0.6708146929740906,0.6708146929740906
105,-0.7885882496833801,0.7891279458999634,-0.6774711608886719,0.6774711608886719
106,-0.7868138813972473,0.7874545454978943,-0.6817769408226013,0.6817769408226013
107,-0.7832862230447623,0.7832862138748169,-0.6891028881072998,0.6891028881072998
108,-0.7821553325653077,0.7828976511955261,-0.651123583316803,0.651123583316803
109,-0.778464388847351,0.7789629697799683,-0.6764447093009949,0.6764447093009949
110,-0.784923746585846,0.785439133644104,-0.6758158802986145,0.6758158802986145
111,-0.7880512642860412,0.7887691855430603,-0.664505660533905,0.664505660533905
112,-0.7919476008415223,0.792320966720581,-0.6534428000450134,0.6534428000450134
113,-0.7815143465995789,0.7821292877197266,-0.6736741065979004,0.6736741065979004
114,-0.7827811026573182,0.7833256125450134,-0.6879714131355286,0.6879714131355286
115,-0.7892729330062866,0.789821982383728,-0.6910872459411621,0.6910872459411621
116,-0.790890052318573,0.7915228605270386,-0.6551536321640015,0.6551536321640015
117,-0.7906780004501343,0.791400671005249,-0.646819531917572,0.646819531917572
118,-0.7920386409759521,0.7929324507713318,-0.6843793392181396,0.6843793392181396
119,-0.7891606092453003,0.78988116979599,-0.6821370720863342,0.6821370720863342
120,-0.7902245429845957,0.7902244925498962,-0.6807599067687988,0.6807599067687988
121,-0.7929600095748901,0.7934310436248779,-0.6853237152099609,0.6853237152099609
122,-0.7918738389015197,0.7926836609840393,-0.6787251830101013,0.6787251830101013
