,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.5607228502631187,0.560722827911377,0.5037188529968262,0.5037188529968262
1,0.5550459397250208,0.5550459623336792,0.497923344373703,0.497923344373703
2,0.54266992725175,0.542669951915741,0.4863208532333374,0.4863208532333374
3,0.5223307054618309,0.5223307013511658,0.4368119537830353,0.4368119537830353
4,0.4039574769036523,0.4039574861526489,0.3131712079048157,0.3131712079048157
5,0.30175162851810455,0.30175164341926575,0.21172545850276947,0.21172545850276947
6,0.17605304718017578,0.17605304718017578,0.10884970426559448,0.10884970426559448
7,0.10745776855740054,0.10745777189731598,0.07705932855606079,0.07705932855606079
8,0.08148110118405573,0.08148110657930374,0.06755601614713669,0.06755601614713669
9,0.06969083974073673,0.06969083845615387,0.055108267813920975,0.055108267813920975
10,0.062345422675897336,0.06234542280435562,0.048633359372615814,0.048633359372615814
11,0.05400035576894879,0.054000359028577805,0.042919714003801346,0.042919714003801346
12,0.048169583981407096,0.0481695793569088,0.03741899132728577,0.03741899132728577
13,0.04295796361462823,0.04295796528458595,0.03314419835805893,0.03314419835805893
14,0.038872465619753147,0.03887246549129486,0.029363397508859634,0.029363397508859634
15,0.035737109595331655,0.03573710843920708,0.02764199674129486,0.02764199674129486
16,0.03451299487516798,0.034512992948293686,0.02609899267554283,0.02609899267554283
17,0.032696935251869,0.032696936279535294,0.02425624430179596,0.02425624430179596
18,0.03103918607892661,0.03103918395936489,0.024668248370289803,0.024668248370289803
19,0.030611986061558127,0.03061198629438877,0.02176015079021454,0.02176015079021454
20,0.0299001454921632,0.029900144785642624,0.024104198440909386,0.024104198440909386
21,0.028863178180723356,0.028863178566098213,0.020773762837052345,0.020773762837052345
22,0.028182840103219295,0.02818283997476101,0.022175826132297516,0.022175826132297516
23,0.02763649949739719,0.02763650007545948,0.020362243056297302,0.020362243056297302
24,0.02666580143930583,0.02666579931974411,0.019560769200325012,0.019560769200325012
25,0.026541282583413452,0.02654128149151802,0.021057114005088806,0.021057114005088806
26,0.025982889956955253,0.025982890278100967,0.01883861795067787,0.01883861795067787
27,0.024988747555120237,0.024988749995827675,0.01761511154472828,0.01761511154472828
28,0.02519218116227923,0.025192180648446083,0.019159767776727676,0.019159767776727676
29,0.024326729363408583,0.024326730519533157,0.017715472728013992,0.017715472728013992
30,0.02379285210165484,0.023792849853634834,0.01922677271068096,0.01922677271068096
31,0.022784040084686773,0.022784041240811348,0.01663658767938614,0.01663658767938614
32,0.022265122047272223,0.022265121340751648,0.017414435744285583,0.017414435744285583
33,0.02233298077922443,0.02233298122882843,0.01756819151341915,0.01756819151341915
34,0.021282504794412647,0.021282505244016647,0.0171450637280941,0.0171450637280941
35,0.021053339194121033,0.021053338423371315,0.015264930203557014,0.015264930203557014
36,0.020726967346051645,0.020726967602968216,0.020954076200723648,0.020954076200723648
37,0.020579043647338605,0.02057904563844204,0.015434143133461475,0.015434143133461475
38,0.019714495488281907,0.019714495167136192,0.014649163000285625,0.014649163000285625
39,0.01936768066009571,0.019367681816220284,0.015034106560051441,0.015034106560051441
40,0.018551859169684607,0.018551860004663467,0.015509789809584618,0.015509789809584618
41,0.018101969733834267,0.018101967871189117,0.01477645430713892,0.01477645430713892
42,0.017732796227109843,0.01773279719054699,0.0145767442882061,0.0145767442882061
43,0.017454410100291515,0.01745440997183323,0.014945934526622295,0.014945934526622295
44,0.016588142270158077,0.01658814214169979,0.013342471793293953,0.013342471793293953
45,0.016383100493714726,0.016383100301027298,0.014514036476612091,0.014514036476612091
46,0.016272770497819472,0.0162727702409029,0.013414344750344753,0.013414344750344753
47,0.01577959627169987,0.01577959768474102,0.014257488772273064,0.014257488772273064
48,0.015564811319626611,0.01556481048464775,0.01316749770194292,0.01316749770194292
49,0.014996383852999786,0.014996383339166641,0.012220428325235844,0.012220428325235844
