,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.11102378128036376,0.11102376878261566,0.08877146244049072,0.08877146244049072
1,0.10884059076347659,0.10884058475494385,0.08770184963941574,0.08770184963941574
2,0.10785534761605724,0.10785535722970963,0.08261581510305405,0.08261581510305405
3,0.08378252963865956,0.08378253132104874,0.03518157824873924,0.03518157824873924
4,0.03066046848412483,0.030660465359687805,0.022557958960533142,0.022557958960533142
5,0.021803331651514577,0.021803326904773712,0.01830163039267063,0.01830163039267063
6,0.01874548908803732,0.018745489418506622,0.015234995633363724,0.015234995633363724
7,0.017102908883844654,0.017102908343076706,0.013426520861685276,0.013426520861685276
8,0.015496100148847025,0.015496100299060345,0.012448228895664215,0.012448228895664215
9,0.015000816464664475,0.015000817365944386,0.009973599575459957,0.009973599575459957
10,0.013809321958932185,0.013809322379529476,0.010754026472568512,0.010754026472568512
11,0.01431330765086797,0.014313308522105217,0.009177297353744507,0.009177297353744507
12,0.013079171883873641,0.013079171068966389,0.007929395884275436,0.007929395884275436
13,0.012132463165588917,0.012132463045418262,0.008886761963367462,0.008886761963367462
14,0.010633834517530857,0.010633834637701511,0.0076353163458406925,0.0076353163458406925
15,0.009320626125460672,0.00932062603533268,0.0072079733945429325,0.0072079733945429325
16,0.008948135219754712,0.008948134258389473,0.006329099182039499,0.006329099182039499
17,0.00822841433147269,0.008228413760662079,0.006149814929813147,0.006149814929813147
18,0.007894342795254724,0.007894342765212059,0.006384731736034155,0.006384731736034155
19,0.007014864094315037,0.0070148641243577,0.0054063438437879086,0.0054063438437879086
20,0.006683002616609296,0.006683002226054668,0.0050906534306705,0.0050906534306705
21,0.00650626685350172,0.006506267469376326,0.0061874897219240665,0.0061874897219240665
22,0.006023696216288954,0.006023696158081293,0.006538710091263056,0.006538710091263056
23,0.005791493090650727,0.005791493225842714,0.006076084449887276,0.006076084449887276
24,0.0057004701436286975,0.0057004704140126705,0.005160854663699865,0.005160854663699865
25,0.005482645224659673,0.0054826452396810055,0.003973271697759628,0.003973271697759628
26,0.0049193472631516,0.004919347353279591,0.006716025527566671,0.006716025527566671
27,0.004930530231626284,0.004930530674755573,0.005514914635568857,0.005514914635568857
28,0.00435275696368227,0.00435275724157691,0.0034718234091997147,0.0034718234091997147
29,0.0037024884077254683,0.0037024884950369596,0.003231798065826297,0.003231798065826297
30,0.003898143445351912,0.003898143768310547,0.003393651219084859,0.003393651219084859
31,0.0031590156347280547,0.003159015439450741,0.0037878963630646467,0.0037878963630646467
32,0.003142351524964456,0.0031423515174537897,0.0031544987577944994,0.0031544987577944994
33,0.003033937540866675,0.0030339376535266638,0.0033494068775326014,0.0033494068775326014
34,0.002751746710630194,0.002751746913418174,0.003686989890411496,0.003686989890411496
35,0.0026807688822549198,0.002680768957361579,0.003947483375668526,0.003947483375668526
36,0.0026085755502384517,0.0026085753925144672,0.0026862260419875383,0.0026862260419875383
37,0.002581454325287092,0.00258145434781909,0.0026637508999556303,0.0026637508999556303
38,0.002527859249723054,0.0025278592947870493,0.0023880687076598406,0.0023880687076598406
39,0.002420948330132711,0.0024209481198340654,0.002218913985416293,0.002218913985416293
40,0.0024879233190609564,0.0024879234842956066,0.003508439054712653,0.003508439054712653
41,0.002330553441424854,0.0023305534850806,0.0032324872445315123,0.0032324872445315123
42,0.002219416471498628,0.002219416666775942,0.002732023596763611,0.002732023596763611
43,0.002236704871569189,0.002236704807728529,0.0026501629035919905,0.0026501629035919905
44,0.002073847959118505,0.0020738481543958187,0.0028741389978677034,0.0028741389978677034
45,0.0020369844205561094,0.002036984544247389,0.0023563161958009005,0.0023563161958009005
46,0.0020127299902660233,0.0020127298776060343,0.0021539570298045874,0.0021539570298045874
47,0.002104688015195631,0.0021046879701316357,0.0030613476410508156,0.0030613476410508156
48,0.0018438315995398067,0.0018438315019011497,0.0023774716537445784,0.0023774716537445784
49,0.002132350744138802,0.0021323508117347956,0.0034087933599948883,0.0034087933599948883
