,loss,val_loss,ssim,val_ssim
0,-0.3712085556275774,-0.33373066782951355,0.3708793520927429,0.33373066782951355
1,-0.37993050949408275,-0.34788620471954346,0.3790280520915985,0.34788620471954346
2,-0.38769151373664934,-0.3503256142139435,0.38700854778289795,0.3503256142139435
3,-0.39763456081399823,-0.3779606521129608,0.39703303575515747,0.3779606521129608
4,-0.43403201941216346,-0.42515885829925537,0.4338453412055969,0.42515885829925537
5,-0.4680772565379001,-0.4633183777332306,0.4671582579612732,0.4633183777332306
6,-0.5005941349681061,-0.4728354513645172,0.5001272559165955,0.4728354513645172
7,-0.5144049253794226,-0.4863971471786499,0.5136377811431885,0.4863971471786499
8,-0.517625095230518,-0.4872983992099762,0.5172076225280762,0.4872983992099762
9,-0.5262359274495946,-0.5004885792732239,0.5255773067474365,0.5004885792732239
10,-0.5331575959035666,-0.4855169951915741,0.5325585007667542,0.4855169951915741
11,-0.5368914568778311,-0.502949595451355,0.5363326072692871,0.502949595451355
12,-0.5437331294069195,-0.5100179314613342,0.5423839092254639,0.5100179314613342
13,-0.5440653013710929,-0.5071478486061096,0.5429887175559998,0.5071478486061096
14,-0.5454900571615389,-0.5125269889831543,0.5446118712425232,0.5125269889831543
15,-0.5517637853575225,-0.4967953860759735,0.5509344339370728,0.4967953860759735
16,-0.5472309955275885,-0.5059045553207397,0.5464009046554565,0.5059045553207397
17,-0.5522934658692615,-0.5253368020057678,0.5514517426490784,0.5253368020057678
18,-0.5582968504121988,-0.5309647917747498,0.5574724674224854,0.5309647917747498
19,-0.5638596810916863,-0.5177893042564392,0.5629494190216064,0.5177893042564392
20,-0.5636221618935613,-0.5275833606719971,0.5627942681312561,0.5275833606719971
21,-0.5661842132558917,-0.5299472212791443,0.5646857619285583,0.5299472212791443
22,-0.5622286566413275,-0.5278072953224182,0.5614193677902222,0.5278072953224182
23,-0.5638359354274107,-0.5216655135154724,0.5631458163261414,0.5216655135154724
24,-0.573162304882956,-0.5379389524459839,0.5724207162857056,0.5379389524459839
25,-0.5721911959128805,-0.5300654768943787,0.5712477564811707,0.5300654768943787
26,-0.5786660118858413,-0.5454870462417603,0.577320396900177,0.5454870462417603
27,-0.5817903563527778,-0.5502912998199463,0.5810617208480835,0.5502912998199463
28,-0.5873290394792462,-0.5333208441734314,0.5863395929336548,0.5333208441734314
29,-0.5803309354451623,-0.5457230806350708,0.5798543095588684,0.5457230806350708
30,-0.5887609401551803,-0.5491514801979065,0.5878121256828308,0.5491514801979065
31,-0.5953985712315777,-0.5560451149940491,0.5947218537330627,0.5560451149940491
32,-0.5970020506641652,-0.5545415282249451,0.5965693593025208,0.5545415282249451
33,-0.59434708038179,-0.553841233253479,0.5932783484458923,0.553841233253479
34,-0.6032807543726251,-0.562467634677887,0.6025373935699463,0.562467634677887
35,-0.6050161135078657,-0.5646476149559021,0.6046978235244751,0.5646476149559021
36,-0.6046930409894131,-0.5605564117431641,0.6042272448539734,0.5605564117431641
37,-0.6089561935698632,-0.5691147446632385,0.6084758043289185,0.5691147446632385
38,-0.6126622994347374,-0.5692558288574219,0.6123531460762024,0.5692558288574219
39,-0.6148948268134995,-0.5709589719772339,0.6146734356880188,0.5709589719772339
40,-0.6158894324066615,-0.5721297860145569,0.6154106855392456,0.5721297860145569
41,-0.6188984660819026,-0.5733113288879395,0.6188649535179138,0.5733113288879395
42,-0.6193995440360343,-0.5733448266983032,0.618843674659729,0.5733448266983032
43,-0.6212103591106906,-0.5780169367790222,0.6207365393638611,0.5780169367790222
44,-0.6234212075129594,-0.5760490894317627,0.6233694553375244,0.5760490894317627
45,-0.6252352076001687,-0.5784463286399841,0.6247443556785583,0.5784463286399841
46,-0.6260955475344516,-0.5796698331832886,0.6258125901222229,0.5796698331832886
47,-0.6261996131132145,-0.5799823999404907,0.6259501576423645,0.5799823999404907
48,-0.6272818263214414,-0.5804405808448792,0.627055287361145,0.5804405808448792
