,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.12514172662650386,0.12514172494411469,0.08977032452821732,0.08977032452821732
1,0.1238859802965195,0.12388598173856735,0.088551364839077,0.088551364839077
2,0.12200469571736551,0.1220046803355217,0.08329179137945175,0.08329179137945175
3,0.09822797462824852,0.09822797030210495,0.042163848876953125,0.042163848876953125
4,0.03166144413332785,0.031661443412303925,0.02037394419312477,0.02037394419312477
5,0.020774950002951008,0.020774951204657555,0.019106274470686913,0.019106274470686913
6,0.018128289259038866,0.01812829077243805,0.015560577623546124,0.015560577623546124
7,0.01639309579566602,0.01639309711754322,0.01361021026968956,0.01361021026968956
8,0.014937287827412929,0.014937288127839565,0.013506628572940826,0.013506628572940826
9,0.013816706055114347,0.013816706836223602,0.012528852559626102,0.012528852559626102
10,0.012147560895931336,0.012147561646997929,0.011106853373348713,0.011106853373348713
11,0.01081347068951976,0.010813471861183643,0.01249054167419672,0.01249054167419672
12,0.009733650202472363,0.009733649902045727,0.010689180344343185,0.010689180344343185
13,0.008849408056947493,0.008849408477544785,0.009713168255984783,0.009713168255984783
14,0.008215152898863438,0.008215153589844704,0.009456407278776169,0.009456407278776169
15,0.0075289966508505805,0.0075289965607225895,0.00887066125869751,0.00887066125869751
16,0.006545818215536494,0.0065458184108138084,0.009077955037355423,0.009077955037355423
17,0.006264415794923421,0.006264415569603443,0.009014211595058441,0.009014211595058441
18,0.005694509709193822,0.0056945099495351315,0.008480919525027275,0.008480919525027275
19,0.005505887093022466,0.005505887791514397,0.008573389612138271,0.008573389612138271
20,0.005106501266240112,0.005106500815600157,0.008743544109165668,0.008743544109165668
21,0.004893788827523109,0.004893789533525705,0.008468576706945896,0.008468576706945896
22,0.004509315803466785,0.004509315360337496,0.007893570698797703,0.007893570698797703
23,0.004027614400031105,0.0040276143699884415,0.007154284510761499,0.007154284510761499
24,0.003674301814528242,0.003674302017316222,0.0069200643338263035,0.0069200643338263035
25,0.0034583217930048704,0.0034583217930048704,0.007188148330897093,0.007188148330897093
26,0.0031687784414257732,0.003168778494000435,0.006661577615886927,0.006661577615886927
27,0.0032320495529641067,0.0032320499885827303,0.0070596118457615376,0.0070596118457615376
28,0.0030358671961772826,0.0030358671210706234,0.006032796576619148,0.006032796576619148
29,0.0029264320769617634,0.0029264320619404316,0.007189419120550156,0.007189419120550156
30,0.002873761789692986,0.0028737615793943405,0.006359950173646212,0.006359950173646212
31,0.0027121510732197956,0.0027121510356664658,0.006777099799364805,0.006777099799364805
32,0.002677255557970174,0.0026772557757794857,0.006975466385483742,0.006975466385483742
33,0.0025276114728542106,0.0025276115629822016,0.006490418687462807,0.006490418687462807
34,0.0024570613543713287,0.0024570615496486425,0.006674472708255053,0.006674472708255053
35,0.0025185109491670326,0.0025185109116137028,0.006739554926753044,0.006739554926753044
36,0.0025809948152351763,0.002580994972959161,0.006969912443310022,0.006969912443310022
37,0.002580800672031699,0.0025808007922023535,0.0056282286532223225,0.0056282286532223225
38,0.0021982476445696047,0.0021982474718242884,0.006380577106028795,0.006380577106028795
39,0.0022020685156026194,0.002202068455517292,0.00575206009671092,0.00575206009671092
40,0.002088596698858084,0.002088596811518073,0.006203030701726675,0.006203030701726675
41,0.0019521343419910409,0.0019521344220265746,0.005463972222059965,0.005463972222059965
42,0.001971641544162506,0.0019716417882591486,0.006777647882699966,0.006777647882699966
43,0.001959557847810849,0.001959557645022869,0.006677755620330572,0.006677755620330572
44,0.0019328051975237267,0.0019328052876517177,0.006790999788790941,0.006790999788790941
45,0.001816273043533006,0.0018162730848416686,0.005415167193859816,0.005415167193859816
46,0.001746388028315719,0.0017463882686570287,0.006025532726198435,0.006025532726198435
47,0.001857116660704055,0.0018571167020127177,0.0062823048792779446,0.0062823048792779446
48,0.0018277794438143892,0.001827779458835721,0.003910193685442209,0.003910193685442209
49,0.00183841215837146,0.0018384121358394623,0.004185091704130173,0.004185091704130173
