,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.5572943995075841,0.5572944283485413,0.5002265572547913,0.5002265572547913
1,0.5377615940186286,0.5377615690231323,0.44820675253868103,0.44820675253868103
2,0.36252224637616065,0.3625222444534302,0.21686135232448578,0.21686135232448578
3,0.15879279687519995,0.15879279375076294,0.08488643914461136,0.08488643914461136
4,0.07856411078283863,0.0785641074180603,0.05601506307721138,0.05601506307721138
5,0.05863528686665719,0.05863528698682785,0.04327719286084175,0.04327719286084175
6,0.04750962098759989,0.04750961810350418,0.034916553646326065,0.034916553646326065
7,0.039008685658054966,0.03900868445634842,0.027845969423651695,0.027845969423651695
8,0.0343042270791146,0.03430422767996788,0.025173762813210487,0.025173762813210487
9,0.031407367558248585,0.03140736743807793,0.02541581355035305,0.02541581355035305
10,0.029593663410313668,0.029593663290143013,0.020515456795692444,0.020515456795692444
11,0.027532931056714827,0.02753293327987194,0.019754143431782722,0.019754143431782722
12,0.026873373756966284,0.02687336876988411,0.021393997594714165,0.021393997594714165
13,0.026796450177508015,0.026796454563736916,0.021182937547564507,0.021182937547564507
14,0.025253256422377402,0.025253256782889366,0.01890525408089161,0.01890525408089161
15,0.02432254719878397,0.024322545155882835,0.017306365072727203,0.017306365072727203
16,0.022908393834387104,0.022908393293619156,0.016766229644417763,0.016766229644417763
17,0.021435477139969027,0.02143547683954239,0.01675204001367092,0.01675204001367092
18,0.02039404429735676,0.020394042134284973,0.01573137938976288,0.01573137938976288
19,0.018977833431093924,0.018977835774421692,0.0170352291315794,0.0170352291315794
20,0.018356350100328846,0.01835634931921959,0.01411356870085001,0.01411356870085001
21,0.017457583798996864,0.01745758391916752,0.013986602425575256,0.013986602425575256
22,0.016680192262414965,0.016680194064974785,0.012445822358131409,0.012445822358131409
23,0.015935121464633172,0.015935122966766357,0.012318330816924572,0.012318330816924572
24,0.01548792136600241,0.015487921424210072,0.01299203559756279,0.01299203559756279
25,0.014833976965277426,0.014833977445960045,0.011448987759649754,0.011448987759649754
26,0.014347924460326471,0.0143479248508811,0.011364447884261608,0.011364447884261608
27,0.013703219502443267,0.013703220523893833,0.009916593320667744,0.009916593320667744
28,0.013023562879571992,0.013023563660681248,0.009728525765240192,0.009728525765240192
29,0.012205714990775432,0.012205716222524643,0.009299833327531815,0.009299833327531815
30,0.012251210819569326,0.012251210398972034,0.010367870330810547,0.010367870330810547
31,0.011647495050584116,0.01164749450981617,0.009471633471548557,0.009471633471548557
32,0.010985439673306481,0.010985439643263817,0.00846236664801836,0.00846236664801836
33,0.010704128732604365,0.010704129934310913,0.008994418196380138,0.008994418196380138
34,0.010268568572017455,0.010268568992614746,0.010410544462502003,0.010410544462502003
35,0.009577192249707878,0.0095771923661232,0.007497482001781464,0.007497482001781464
36,0.00902020066015182,0.009020199999213219,0.008936225436627865,0.008936225436627865
37,0.00912640487114268,0.009126405231654644,0.007123915012925863,0.007123915012925863
38,0.00860334187746048,0.00860334187746048,0.00964653491973877,0.00964653491973877
39,0.008726157939001437,0.008726158179342747,0.00702015170827508,0.00702015170827508
40,0.008320489868281348,0.008320490829646587,0.0072415173053741455,0.0072415173053741455
41,0.007853941225837316,0.007853941060602665,0.006576392333954573,0.006576392333954573
42,0.007470735619145055,0.007470735814422369,0.006694585084915161,0.006694585084915161
43,0.007262737565343419,0.007262737490236759,0.006663845386356115,0.006663845386356115
44,0.006970245210874465,0.006970245391130447,0.006448847707360983,0.006448847707360983
45,0.006977754960497541,0.006977755110710859,0.005822878330945969,0.005822878330945969
46,0.006524024906778528,0.0065240259282290936,0.006841633003205061,0.006841633003205061
47,0.0064419232639333895,0.006441923324018717,0.006201935466378927,0.006201935466378927
48,0.006397028183264117,0.006397027987986803,0.006879329681396484,0.006879329681396484
49,0.006440467666834593,0.006440467666834593,0.00765851279720664,0.00765851279720664
