,loss,val_loss,ssim,val_ssim
0,-0.3041044964332773,-0.3027401268482208,0.3040589988231659,0.3027401268482208
1,-0.3263185951444838,-0.40867337584495544,0.3267259895801544,0.40867337584495544
2,-0.4575799833042453,-0.4849032461643219,0.4569087624549866,0.4849032461643219
3,-0.513337720524181,-0.5290100574493408,0.5131650567054749,0.5290100574493408
4,-0.5435037040951276,-0.5533462762832642,0.5434160828590393,0.5533462762832642
5,-0.5629216372364699,-0.5664799213409424,0.5628174543380737,0.5664799213409424
6,-0.5753391276706349,-0.5756986737251282,0.5752374529838562,0.5756986737251282
7,-0.5828164635282574,-0.5813781023025513,0.5827547311782837,0.5813781023025513
8,-0.595387603297378,-0.597304105758667,0.5953749418258667,0.597304105758667
9,-0.6096399053178653,-0.6156690120697021,0.609524130821228,0.6156690120697021
10,-0.6253041829725708,-0.6306925415992737,0.6251564621925354,0.6306925415992737
11,-0.639839570931714,-0.6323375105857849,0.6398000717163086,0.6323375105857849
12,-0.6574683351950212,-0.653014600276947,0.6574648022651672,0.653014600276947
13,-0.6552478496474449,-0.6436901688575745,0.6553637981414795,0.6436901688575745
14,-0.6744241804787607,-0.6764439940452576,0.6741577386856079,0.6764439940452576
15,-0.6820176954221244,-0.6630546450614929,0.6821179389953613,0.6630546450614929
16,-0.6795762590687684,-0.657336950302124,0.6796647906303406,0.657336950302124
17,-0.6815470812296627,-0.6809577345848083,0.6814863681793213,0.6809577345848083
18,-0.6848462115634572,-0.6753113269805908,0.6847212314605713,0.6753113269805908
19,-0.6878998496315696,-0.6724571585655212,0.6879834532737732,0.6724571585655212
20,-0.6942402184611619,-0.6693846583366394,0.6940043568611145,0.6693846583366394
21,-0.6944959789815576,-0.6751886606216431,0.6944012641906738,0.6751886606216431
22,-0.7007398527077954,-0.6649643182754517,0.7004151344299316,0.6649643182754517
23,-0.6964157753520541,-0.6672701835632324,0.6960445642471313,0.6672701835632324
24,-0.6923954426640212,-0.7012755274772644,0.6921237111091614,0.7012755274772644
25,-0.7022014838276487,-0.6852367520332336,0.7021500468254089,0.6852367520332336
26,-0.7136119718503471,-0.709102213382721,0.7135469317436218,0.709102213382721
27,-0.7227238061452153,-0.6990578174591064,0.7227641940116882,0.6990578174591064
28,-0.7250651349925031,-0.7105991244316101,0.7251001596450806,0.7105991244316101
29,-0.7173285959946989,-0.694126546382904,0.7170549035072327,0.694126546382904
30,-0.7253637091077939,-0.713762104511261,0.7251864671707153,0.713762104511261
31,-0.734663026501434,-0.7194998860359192,0.7345606088638306,0.7194998860359192
32,-0.7360661529531383,-0.7119181156158447,0.735866367816925,0.7119181156158447
33,-0.7399318290479255,-0.718947172164917,0.739894688129425,0.718947172164917
34,-0.7400666511420048,-0.7243161797523499,0.7400259375572205,0.7243161797523499
35,-0.743236547166651,-0.7273126244544983,0.7432182431221008,0.7273126244544983
36,-0.7458156582080957,-0.7307780981063843,0.7457703351974487,0.7307780981063843
37,-0.7474081149004926,-0.7329273223876953,0.7474256753921509,0.7329273223876953
38,-0.7505685777375193,-0.7285766005516052,0.7505531907081604,0.7285766005516052
39,-0.7469387373538933,-0.7310371994972229,0.7469133734703064,0.7310371994972229
40,-0.7520489626460605,-0.7340335845947266,0.752063512802124,0.7340335845947266
41,-0.7528697764030611,-0.7355409264564514,0.7528629899024963,0.7355409264564514
42,-0.7550301136392535,-0.7374866008758545,0.754993200302124,0.7374866008758545
43,-0.7572245664066739,-0.7372183203697205,0.7572000622749329,0.7372183203697205
44,-0.7564494495440011,-0.738413393497467,0.7564218044281006,0.738413393497467
45,-0.7569680340362318,-0.737993061542511,0.7569352984428406,0.737993061542511
46,-0.7577953537305196,-0.7393470406532288,0.7577726244926453,0.7393470406532288
47,-0.7590524427818529,-0.7394155859947205,0.7590644359588623,0.7394155859947205
48,-0.7597030021927573,-0.7397301197052002,0.7597219347953796,0.7397301197052002
49,-0.7600919255102524,-0.740496039390564,0.7600711584091187,0.740496039390564
