,loss,val_loss,ssim,val_ssim
0,-0.45536773892306776,-0.43092042207717896,0.45539870858192444,0.43092042207717896
1,-0.455989245699827,-0.43181148171424866,0.4560302793979645,0.43181148171424866
2,-0.4626983829907009,-0.45854082703590393,0.4626065194606781,0.45854082703590393
3,-0.4931081549200431,-0.5087617039680481,0.4930776357650757,0.5087617039680481
4,-0.5850857079975189,-0.5799538493156433,0.5852612853050232,0.5799538493156433
5,-0.6172876802701799,-0.6026223301887512,0.6170373558998108,0.6026223301887512
6,-0.6130471872904945,-0.562593400478363,0.6126933693885803,0.562593400478363
7,-0.5934011273913913,-0.5651620030403137,0.5937328934669495,0.5651620030403137
8,-0.6222484808750254,-0.5529801845550537,0.6224956512451172,0.5529801845550537
9,-0.6359753652855202,-0.5913549661636353,0.636529266834259,0.5913549661636353
10,-0.6571274800275368,-0.6291155219078064,0.6569086313247681,0.6291155219078064
11,-0.6203452686153391,-0.510282039642334,0.620874285697937,0.510282039642334
12,-0.6448012180429287,-0.6728519201278687,0.6451115608215332,0.6728519201278687
13,-0.67022698392313,-0.5515872240066528,0.6701138019561768,0.5515872240066528
14,-0.6045706830327473,-0.6163972616195679,0.6042917370796204,0.6163972616195679
15,-0.6580762727550729,-0.6783740520477295,0.6580549478530884,0.6783740520477295
16,-0.6447686590845623,-0.5623770952224731,0.6434418559074402,0.5623770952224731
17,-0.6582428620605872,-0.6430214047431946,0.6583278775215149,0.6430214047431946
18,-0.6754600011482441,-0.6685842275619507,0.6752598881721497,0.6685842275619507
19,-0.6978468989569043,-0.6696181893348694,0.6976305842399597,0.6696181893348694
20,-0.6770286074391118,-0.6453164219856262,0.6769163012504578,0.6453164219856262
21,-0.6927952141988845,-0.6871365308761597,0.6920552253723145,0.6871365308761597
22,-0.717426941823707,-0.6832395792007446,0.7176211476325989,0.6832395792007446
23,-0.7135096883016919,-0.6561352610588074,0.7132826447486877,0.6561352610588074
24,-0.7079751756456163,-0.6879254579544067,0.7083873152732849,0.6879254579544067
25,-0.7212904452016113,-0.7290871739387512,0.7214166522026062,0.7290871739387512
26,-0.7410609841977478,-0.7180272340774536,0.7411634922027588,0.7180272340774536
27,-0.7465215706951404,-0.7212191820144653,0.7466273307800293,0.7212191820144653
28,-0.7648107687001506,-0.7248690128326416,0.7647420763969421,0.7248690128326416
29,-0.7586595390839551,-0.7663978338241577,0.7592772841453552,0.7663978338241577
30,-0.7903624533345459,-0.7423262000083923,0.7900620102882385,0.7423262000083923
31,-0.7945576877821059,-0.7568361163139343,0.7947060465812683,0.7568361163139343
32,-0.8101897463596687,-0.7942558526992798,0.810282289981842,0.7942558526992798
33,-0.79872519881637,-0.7543134689331055,0.7983728051185608,0.7543134689331055
34,-0.799664144478147,-0.7905893325805664,0.7998070120811462,0.7905893325805664
35,-0.8162096596899486,-0.788072943687439,0.8162469863891602,0.788072943687439
36,-0.827837346092103,-0.7889238595962524,0.8278703093528748,0.7889238595962524
37,-0.8211812919409818,-0.8104462623596191,0.8211205005645752,0.8104462623596191
38,-0.8306509877638842,-0.8063970804214478,0.8306024074554443,0.8063970804214478
39,-0.8328583221586924,-0.8094978332519531,0.832963228225708,0.8094978332519531
40,-0.8352538158023168,-0.8118085861206055,0.835217297077179,0.8118085861206055
41,-0.8382916191898325,-0.8157632946968079,0.838371217250824,0.8157632946968079
42,-0.840060106030217,-0.8139480352401733,0.8401370048522949,0.8139480352401733
43,-0.8431934326414078,-0.8140301704406738,0.8432278037071228,0.8140301704406738
44,-0.8429760147654821,-0.8162647485733032,0.8430187702178955,0.8162647485733032
45,-0.844030432600193,-0.8174259066581726,0.8440057635307312,0.8174259066581726
46,-0.8453562300671976,-0.8188991546630859,0.8453525900840759,0.8188991546630859
47,-0.8466416285151527,-0.8190229535102844,0.8466230034828186,0.8190229535102844
48,-0.8465698008184079,-0.820784866809845,0.8466328978538513,0.820784866809845
49,-0.8474086475750756,-0.8199555277824402,0.84746915102005,0.8199555277824402
50,-0.8486621032946955,-0.8212360143661499,0.8487403392791748,0.8212360143661499
51,-0.8483266395235819,-0.8210447430610657,0.8483824729919434,0.8210447430610657
